loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age,emp_cat,ir_cat
0,25000,11.71,B,8,MORTGAGE,76896,23,0-15,11-13.5
0,2000,NA,B,24,RENT,24000,24,15-30,Missing
0,16800,14.65,C,2,RENT,60000,22,0-15,13.5+
0,8000,8.9,A,3,MORTGAGE,120000,32,0-15,11-Aug
1,11000,7.9,A,4,MORTGAGE,80000,26,0-15,0-8
1,5000,16.29,D,6,MORTGAGE,85000,33,0-15,13.5+
0,18000,16.29,D,12,OWN,140000,28,0-15,13.5+
1,10000,12.69,B,6,OWN,36000,30,0-15,11-13.5
0,5000,9.91,B,0,RENT,70000,34,0-15,11-Aug
0,10000,NA,D,4,RENT,51360,22,0-15,Missing
0,25000,9.91,B,4,RENT,163000,29,0-15,11-Aug
0,2400,12.69,B,4,MORTGAGE,59393,24,0-15,11-13.5
1,3000,16.29,D,4,MORTGAGE,65000,25,0-15,13.5+
1,7700,16.77,D,3,RENT,29772.96,23,0-15,13.5+
0,2400,13.49,C,0,OWN,12996,23,0-15,11-13.5
0,5000,10.65,B,1,OWN,44475,24,0-15,11-Aug
0,14000,17.58,D,11,MORTGAGE,88000,31,0-15,13.5+
0,2400,10.65,B,3,MORTGAGE,36000,30,0-15,11-Aug
0,1800,12.42,B,7,RENT,117000,27,0-15,11-13.5
1,22200,19.42,E,2,RENT,160000,30,0-15,13.5+
1,13000,7.9,A,10,RENT,28000,25,0-15,0-8
0,8000,NA,B,5,RENT,48000,23,0-15,Missing
1,3600,12.69,B,12,MORTGAGE,60000,26,0-15,11-13.5
0,9400,9.91,B,2,RENT,45500,26,0-15,11-Aug
0,9600,14.27,C,6,MORTGAGE,156000,26,0-15,13.5+
0,17000,10.65,B,1,RENT,40000,22,0-15,11-Aug
0,10800,14.27,C,6,MORTGAGE,110000,42,0-15,13.5+
0,6000,7.9,A,16,RENT,59400,24,15-30,0-8
0,35000,NA,A,16,MORTGAGE,106000,22,15-30,Missing
0,10000,NA,B,7,RENT,36000,26,0-15,Missing
0,5000,12.69,B,2,RENT,25000,26,0-15,11-13.5
1,7100,14.65,C,1,RENT,33000,25,0-15,13.5+
0,12000,16.77,D,13,MORTGAGE,93000,25,0-15,13.5+
0,5825,10.65,B,8,RENT,50000,23,0-15,11-Aug
1,22250,12.69,B,2,RENT,41000,23,0-15,11-13.5
0,6000,12.42,B,4,RENT,30000,22,0-15,11-13.5
1,7650,11.71,B,5,RENT,57000,23,0-15,11-13.5
0,13200,7.9,A,6,MORTGAGE,62500,21,0-15,0-8
0,12000,7.51,A,0,RENT,60000,21,0-15,0-8
0,15000,6.03,A,7,RENT,60000,26,0-15,0-8
0,12800,12.42,B,1,MORTGAGE,99600,25,0-15,11-13.5
0,27575,NA,B,1,MORTGAGE,54000,27,0-15,Missing
0,7000,12.69,B,8,RENT,49000,31,0-15,11-13.5
0,10000,14.27,C,4,RENT,44160,23,0-15,13.5+
0,14125,7.9,A,5,RENT,32000,23,0-15,0-8
0,12000,6.62,A,0,MORTGAGE,94500,35,0-15,0-8
0,9575,6.62,A,3,RENT,19498,27,0-15,0-8
1,12000,15.96,C,9,MORTGAGE,88000,31,0-15,13.5+
0,10000,12.69,B,4,RENT,45000,25,0-15,11-13.5
0,10000,15.96,C,1,RENT,37500,25,0-15,13.5+
0,24000,9.91,B,4,RENT,120000,22,0-15,11-Aug
0,14575,10.65,B,7,RENT,35000,26,0-15,11-Aug
0,9000,NA,A,0,MORTGAGE,50000,28,0-15,Missing
1,10000,13.49,C,15,RENT,30000,46,0-15,11-13.5
0,7125,17.58,D,7,RENT,25279.67,23,0-15,13.5+
0,13000,13.49,C,6,RENT,65000,24,0-15,11-13.5
1,21600,17.27,D,2,MORTGAGE,58600,27,0-15,13.5+
0,7000,12.42,B,15,RENT,85000,26,0-15,11-13.5
0,7000,8.9,A,5,RENT,45000,26,0-15,11-Aug
0,3600,17.27,D,7,MORTGAGE,44004,22,0-15,13.5+
0,3500,12.69,B,11,MORTGAGE,84996,36,0-15,11-13.5
0,5000,8.9,A,6,RENT,33000,29,0-15,11-Aug
0,10000,11.71,B,5,MORTGAGE,60000,23,0-15,11-13.5
0,4500,13.49,C,0,OWN,19200,36,0-15,11-13.5
0,12000,11.71,B,14,RENT,62000,30,0-15,11-13.5
0,10700,12.42,B,4,RENT,68000,26,0-15,11-13.5
0,6000,10.65,B,1,RENT,30000,22,0-15,11-Aug
0,20000,7.9,A,14,RENT,50000,54,0-15,0-8
0,3600,13.49,C,1,RENT,40000,24,0-15,11-13.5
0,6000,NA,A,13,RENT,83954,23,0-15,Missing
0,10375,14.27,C,5,RENT,35000,27,0-15,13.5+
0,25000,8.9,A,4,RENT,60000,31,0-15,11-Aug
0,10000,NA,D,4,RENT,40000,27,0-15,Missing
0,5600,6.03,A,NA,OWN,41100,24,Missing,0-8
0,6000,12.42,B,4,RENT,92000,23,0-15,11-13.5
0,8000,7.9,A,2,RENT,75000,23,0-15,0-8
0,10000,11.71,B,4,MORTGAGE,45000,23,0-15,11-13.5
0,11000,7.51,A,8,RENT,48000,25,0-15,0-8
0,5000,9.91,B,6,MORTGAGE,110000,29,0-15,11-Aug
0,6500,10.65,B,0,RENT,30600,41,0-15,11-Aug
0,12000,12.69,B,4,RENT,45000,23,0-15,11-13.5
0,21000,NA,A,24,MORTGAGE,150500,39,15-30,Missing
0,8400,16.77,D,2,RENT,32000,21,0-15,13.5+
0,7000,12.69,B,5,RENT,37500,23,0-15,11-13.5
1,12000,12.42,B,0,RENT,60000,23,0-15,11-13.5
1,7200,11.71,B,2,RENT,33000,29,0-15,11-13.5
0,12000,10.65,B,12,RENT,70000,24,0-15,11-Aug
0,3050,9.91,B,1,RENT,16800,22,0-15,11-Aug
0,9000,14.65,C,1,RENT,38000,35,0-15,13.5+
1,10000,NA,B,5,OWN,35000,21,0-15,Missing
0,10000,9.91,B,0,MORTGAGE,95000,23,0-15,11-Aug
1,10000,14.27,C,14,MORTGAGE,77400,29,0-15,13.5+
0,8500,16.29,D,0,RENT,61000,29,0-15,13.5+
0,27000,9.91,B,5,OWN,140000,29,0-15,11-Aug
0,4000,14.27,C,9,RENT,32400,26,0-15,13.5+
0,7300,11.71,B,4,RENT,50000,21,0-15,11-13.5
0,18000,8.9,A,9,MORTGAGE,70000,31,0-15,11-Aug
0,5000,11.71,B,22,OWN,35000,23,15-30,11-13.5
0,10000,14.27,C,57,MORTGAGE,115000,23,45+,13.5+
0,3000,7.9,A,4,RENT,45000,25,0-15,0-8
0,28000,15.96,C,5,MORTGAGE,235000,27,0-15,13.5+
0,10000,NA,C,5,RENT,36000,29,0-15,Missing
0,12000,7.9,A,5,RENT,26000,24,0-15,0-8
0,10000,17.27,D,3,RENT,80000,29,0-15,13.5+
0,11000,NA,A,1,RENT,50000,22,0-15,Missing
0,10000,15.27,C,27,RENT,55000,22,15-30,13.5+
0,5000,6.62,A,5,MORTGAGE,55000,27,0-15,0-8
0,5000,6.03,A,3,RENT,64424,21,0-15,0-8
0,5000,8.9,A,16,RENT,56000,34,15-30,11-Aug
1,6000,14.27,C,7,RENT,30000,22,0-15,13.5+
0,5000,14.27,C,4,MORTGAGE,111740,29,0-15,13.5+
0,20050,17.58,D,7,RENT,67500,27,0-15,13.5+
1,7000,16.77,D,0,RENT,41000,37,0-15,13.5+
0,25000,10.65,B,33,RENT,120000,24,30-45,11-Aug
1,3000,12.69,B,10,RENT,30000,23,0-15,11-13.5
0,8400,17.27,D,16,RENT,41500,26,15-30,13.5+
0,5000,9.91,B,12,MORTGAGE,75000,26,0-15,11-Aug
0,12000,NA,B,12,RENT,42000,31,0-15,Missing
1,13200,11.71,B,2,MORTGAGE,41600,32,0-15,11-13.5
0,6000,6.03,A,1,RENT,48000,31,0-15,0-8
0,10000,6.62,A,8,MORTGAGE,50000,30,0-15,0-8
0,6500,10.65,B,2,RENT,53000,22,0-15,11-Aug
0,10000,NA,A,2,MORTGAGE,65000,29,0-15,Missing
0,12000,9.91,B,2,RENT,85000,27,0-15,11-Aug
0,10000,14.27,C,21,RENT,55000,27,15-30,13.5+
0,12375,14.27,C,20,RENT,36000,36,15-30,13.5+
0,10000,10.65,B,1,RENT,26000,22,0-15,11-Aug
0,4400,19.03,E,7,RENT,80000,24,0-15,13.5+
0,25000,13.49,C,4,MORTGAGE,80000,25,0-15,11-13.5
1,14125,12.42,B,NA,MORTGAGE,45696,22,Missing,11-13.5
1,18000,13.49,C,0,OWN,66000,26,0-15,11-13.5
0,35000,16.77,D,7,MORTGAGE,1.00E+05,23,0-15,13.5+
0,35000,14.27,C,1,MORTGAGE,123000,37,0-15,13.5+
0,7200,13.49,C,9,MORTGAGE,60000,26,0-15,11-13.5
0,4000,12.69,B,3,RENT,80000,27,0-15,11-13.5
0,7000,7.51,A,29,RENT,31000,25,15-30,0-8
0,15000,13.49,C,4,MORTGAGE,90000,41,0-15,11-13.5
0,7200,7.9,A,5,RENT,34000,22,0-15,0-8
0,13000,17.27,D,25,RENT,36000,24,15-30,13.5+
0,28000,7.9,A,4,RENT,65000,27,0-15,0-8
0,12000,9.91,B,8,RENT,35000,27,0-15,11-Aug
0,14000,8.9,A,5,RENT,62004,41,0-15,11-Aug
0,11500,11.71,B,19,RENT,74000,29,15-30,11-13.5
0,10500,14.65,C,1,MORTGAGE,42000,22,0-15,13.5+
0,14400,12.42,B,5,OWN,48000,33,0-15,11-13.5
0,16000,9.91,B,7,RENT,65000,21,0-15,11-Aug
0,5375,9.91,B,2,RENT,15360,28,0-15,11-Aug
0,12000,13.49,C,11,MORTGAGE,61000,22,0-15,11-13.5
1,12000,7.51,A,0,RENT,83000,23,0-15,0-8
0,17000,6.03,A,2,MORTGAGE,120000,27,0-15,0-8
1,13000,20.3,E,5,RENT,42000,31,0-15,13.5+
1,7125,7.51,A,0,MORTGAGE,30000,21,0-15,0-8
0,8000,14.65,C,1,RENT,72100,31,0-15,13.5+
0,12500,11.71,B,3,RENT,58000,28,0-15,11-13.5
0,10000,14.27,C,4,RENT,40000,22,0-15,13.5+
0,14000,10.65,B,3,RENT,48880,29,0-15,11-Aug
0,7500,NA,A,5,RENT,48000,37,0-15,Missing
0,19200,9.91,B,9,MORTGAGE,40000,28,0-15,11-Aug
0,9000,11.71,B,7,MORTGAGE,110000,35,0-15,11-13.5
0,20000,8.9,A,3,RENT,65000,29,0-15,11-Aug
0,9000,13.49,C,7,MORTGAGE,50000,21,0-15,11-13.5
1,9600,7.51,A,10,RENT,55000,25,0-15,0-8
0,1000,13.49,C,8,RENT,35100,24,0-15,11-13.5
1,15000,15.27,C,6,RENT,38000,21,0-15,13.5+
0,12000,NA,D,6,RENT,38000,21,0-15,Missing
0,14000,8.9,A,7,MORTGAGE,108000,36,0-15,11-Aug
0,10000,10.65,B,4,RENT,45000,22,0-15,11-Aug
0,7200,12.69,B,1,RENT,23000,24,0-15,11-13.5
0,11000,9.91,B,4,RENT,32000,23,0-15,11-Aug
0,9600,8.9,A,3,RENT,55000,22,0-15,11-Aug
0,10000,16.77,D,4,RENT,35000,28,0-15,13.5+
0,11000,9.91,B,5,MORTGAGE,74000,43,0-15,11-Aug
0,5000,7.51,A,8,OWN,30000,33,0-15,0-8
1,6000,11.71,B,1,RENT,37000,23,0-15,11-13.5
0,3000,NA,C,3,RENT,105000,32,0-15,Missing
0,17000,NA,B,24,OWN,80000,41,15-30,Missing
0,5000,10.65,B,11,MORTGAGE,35000,29,0-15,11-Aug
0,6400,8.9,A,6,OWN,23000,39,0-15,11-Aug
0,13000,16.29,D,7,RENT,50000,23,0-15,13.5+
0,10000,16.77,D,1,RENT,38200,25,0-15,13.5+
0,5000,14.27,C,11,RENT,56000,24,0-15,13.5+
0,7200,7.9,A,0,RENT,38000,23,0-15,0-8
0,15000,NA,A,3,RENT,43000,30,0-15,Missing
0,9600,11.71,B,2,MORTGAGE,105000,25,0-15,11-13.5
0,6000,10.65,B,19,RENT,24000,22,15-30,11-Aug
0,6000,14.65,C,0,MORTGAGE,57600,30,0-15,13.5+
0,7150,12.69,B,1,RENT,50000,26,0-15,11-13.5
0,32000,6.62,A,2,RENT,120000,25,0-15,0-8
1,8000,15.27,C,2,OWN,108000,22,0-15,13.5+
0,7000,8.9,A,0,RENT,97600,42,0-15,11-Aug
0,12000,6.62,A,32,MORTGAGE,70800,41,30-45,0-8
0,10400,14.65,C,12,RENT,45000,27,0-15,13.5+
0,12000,12.69,B,2,RENT,60000,23,0-15,11-13.5
0,16000,16.29,D,33,MORTGAGE,74000,27,30-45,13.5+
0,4500,10.65,B,2,RENT,91500,29,0-15,11-Aug
0,5000,12.42,B,2,RENT,42500,22,0-15,11-13.5
0,3600,16.29,D,6,RENT,45000,28,0-15,13.5+
0,21000,13.49,C,26,MORTGAGE,103000,24,15-30,11-13.5
0,7000,14.27,C,2,RENT,42000,22,0-15,13.5+
0,15000,7.9,A,1,RENT,35000,29,0-15,0-8
0,2250,13.49,C,6,RENT,16000,23,0-15,11-13.5
0,17050,12.42,B,14,MORTGAGE,53000,28,0-15,11-13.5
0,16500,16.77,D,2,RENT,110000,26,0-15,13.5+
0,3250,12.42,B,0,RENT,16000,24,0-15,11-13.5
0,7000,7.9,A,4,MORTGAGE,38400,37,0-15,0-8
0,24000,11.71,B,3,MORTGAGE,80000,23,0-15,11-13.5
0,13200,16.77,D,6,RENT,80952,26,0-15,13.5+
0,22750,8.9,A,6,OWN,65000,42,0-15,11-Aug
0,12000,8.9,A,17,RENT,70000,25,15-30,11-Aug
0,30000,NA,B,7,MORTGAGE,175000,26,0-15,Missing
1,1200,12.69,B,8,RENT,34000,21,0-15,11-13.5
0,4800,8.9,A,0,RENT,35000,26,0-15,11-Aug
0,7200,8.9,A,12,RENT,35000,25,0-15,11-Aug
0,15000,NA,B,2,OWN,35000,28,0-15,Missing
0,10500,15.27,C,10,RENT,60000,28,0-15,13.5+
1,5000,7.9,A,0,MORTGAGE,66000,26,0-15,0-8
0,4000,8.9,A,3,MORTGAGE,62000,23,0-15,11-Aug
0,27000,11.71,B,8,MORTGAGE,130000,30,0-15,11-13.5
0,15000,NA,B,7,MORTGAGE,61000,41,0-15,Missing
0,2400,14.27,C,1,OWN,25000,22,0-15,13.5+
0,5900,12.42,B,2,RENT,14400,21,0-15,11-13.5
0,5000,11.71,B,6,RENT,70000,30,0-15,11-13.5
1,13250,17.58,D,7,RENT,35000,31,0-15,13.5+
0,20000,11.71,B,1,MORTGAGE,125000,25,0-15,11-13.5
0,18000,7.9,A,12,MORTGAGE,80000,24,0-15,0-8
0,19200,16.77,D,0,RENT,87500,34,0-15,13.5+
0,7000,11.71,B,12,MORTGAGE,22000,22,0-15,11-13.5
0,10000,NA,A,7,MORTGAGE,70000,30,0-15,Missing
0,2250,15.27,C,NA,MORTGAGE,17352,22,Missing,13.5+
0,23000,9.91,B,9,RENT,63208,25,0-15,11-Aug
0,6750,17.27,D,2,RENT,48000,25,0-15,13.5+
0,10000,10.65,B,6,MORTGAGE,45500,29,0-15,11-Aug
0,5600,8.9,A,0,RENT,19200,24,0-15,11-Aug
0,4800,6.03,A,3,OWN,35000,26,0-15,0-8
1,10000,11.71,B,5,RENT,29406,26,0-15,11-13.5
1,2200,9.91,B,8,RENT,26004,23,0-15,11-Aug
1,24000,12.69,B,1,RENT,120000,24,0-15,11-13.5
0,16000,7.9,A,0,MORTGAGE,110000,27,0-15,0-8
0,10000,9.91,B,15,RENT,34000,21,0-15,11-Aug
1,10625,14.27,C,16,RENT,26500,30,15-30,13.5+
0,9600,14.65,C,2,RENT,40000,24,0-15,13.5+
1,7200,20.89,F,0,MORTGAGE,88800,23,0-15,13.5+
0,12000,8.9,A,6,RENT,1.00E+05,58,0-15,11-Aug
0,5000,12.42,B,3,RENT,45000,22,0-15,11-13.5
0,12000,16.29,D,9,RENT,36000,35,0-15,13.5+
0,18000,17.27,D,22,RENT,80000,43,15-30,13.5+
0,10000,9.91,B,3,RENT,50000,23,0-15,11-Aug
0,10000,9.91,B,10,RENT,75000,24,0-15,11-Aug
0,26000,7.51,A,8,MORTGAGE,105000,30,0-15,0-8
0,17475,9.91,B,3,RENT,45408,21,0-15,11-Aug
0,10000,10.65,B,3,RENT,67500,35,0-15,11-Aug
0,17250,19.42,E,4,RENT,60000,35,0-15,13.5+
0,10000,6.62,A,2,MORTGAGE,65000,26,0-15,0-8
0,20000,11.71,B,2,MORTGAGE,55000,22,0-15,11-13.5
0,24000,7.9,A,4,RENT,65000,30,0-15,0-8
0,15000,8.9,A,3,MORTGAGE,75000,28,0-15,11-Aug
1,10625,11.71,B,0,RENT,30000,26,0-15,11-13.5
0,8400,14.65,C,0,RENT,30000,23,0-15,13.5+
0,16000,15.96,C,12,MORTGAGE,60000,35,0-15,13.5+
0,15000,14.27,C,3,MORTGAGE,35000,24,0-15,13.5+
0,13225,12.69,B,5,MORTGAGE,65000,27,0-15,11-13.5
0,11775,13.49,C,1,RENT,44400,22,0-15,11-13.5
0,10075,12.42,B,2,MORTGAGE,46000,24,0-15,11-13.5
0,10000,14.27,C,0,RENT,62000,23,0-15,13.5+
0,14000,12.42,B,4,MORTGAGE,88000,27,0-15,11-13.5
1,13000,9.91,B,10,RENT,50000,33,0-15,11-Aug
0,15000,11.71,B,6,RENT,75000,24,0-15,11-13.5
0,9350,7.51,A,5,MORTGAGE,1.00E+05,36,0-15,0-8
0,18225,12.42,B,4,RENT,40000,38,0-15,11-13.5
0,3600,6.62,A,8,MORTGAGE,88824,37,0-15,0-8
0,5000,16.29,D,10,OWN,40000,22,0-15,13.5+
0,6400,NA,D,16,RENT,50000,32,15-30,Missing
0,35000,8.9,A,3,MORTGAGE,114054,40,0-15,11-Aug
0,18000,NA,B,6,MORTGAGE,70000,30,0-15,Missing
0,15625,8.9,A,20,MORTGAGE,45000,45,15-30,11-Aug
0,24000,13.49,C,24,RENT,77000,54,15-30,11-13.5
1,5000,14.27,C,5,MORTGAGE,61400,21,0-15,13.5+
0,7200,9.91,B,1,RENT,90000,26,0-15,11-Aug
1,5000,14.27,C,22,RENT,32000,25,15-30,13.5+
0,6600,10.65,B,2,RENT,42000,25,0-15,11-Aug
0,7000,6.62,A,NA,MORTGAGE,24000,30,Missing,0-8
0,20000,15.27,C,0,RENT,130000,25,0-15,13.5+
1,8000,12.42,B,4,RENT,35000,24,0-15,11-13.5
0,12000,NA,B,6,RENT,70000,42,0-15,Missing
0,20000,11.71,B,7,RENT,67000,34,0-15,11-13.5
0,10000,8.9,A,11,RENT,31000,22,0-15,11-Aug
0,10000,11.71,B,5,MORTGAGE,145000,23,0-15,11-13.5
0,18000,16.29,D,2,RENT,66000,26,0-15,13.5+
0,4000,NA,B,7,RENT,1.00E+05,29,0-15,Missing
0,15000,12.42,B,NA,RENT,60000,37,Missing,11-13.5
0,24000,16.77,D,14,OWN,103000,24,0-15,13.5+
0,5375,10.65,B,5,MORTGAGE,42000,28,0-15,11-Aug
0,8300,8.9,A,44,RENT,50000,21,30-45,11-Aug
0,7000,8.9,A,5,OWN,50000,23,0-15,11-Aug
0,2425,15.27,C,3,OWN,80004,24,0-15,13.5+
0,6950,9.91,B,2,RENT,43000,32,0-15,11-Aug
0,12375,9.91,B,10,OWN,32000,31,0-15,11-Aug
0,14000,14.27,C,0,RENT,35000,27,0-15,13.5+
0,5500,14.27,C,5,RENT,24000,24,0-15,13.5+
0,4800,14.65,C,0,RENT,44600,26,0-15,13.5+
0,9000,12.69,B,0,RENT,52000,23,0-15,11-13.5
0,16000,12.69,B,2,OWN,67000,24,0-15,11-13.5
0,5000,NA,A,2,MORTGAGE,44136,33,0-15,Missing
0,18500,7.9,A,8,MORTGAGE,36000,22,0-15,0-8
1,5350,15.27,C,6,MORTGAGE,52000,36,0-15,13.5+
0,10000,10.65,B,3,RENT,36000,31,0-15,11-Aug
0,12000,7.51,A,3,RENT,36500,38,0-15,0-8
0,18000,9.91,B,5,MORTGAGE,40000,23,0-15,11-Aug
0,3000,17.58,D,3,MORTGAGE,56604,30,0-15,13.5+
1,6000,7.9,A,0,RENT,23040,21,0-15,0-8
0,10000,9.91,B,2,RENT,52000,24,0-15,11-Aug
0,5875,7.9,A,4,OWN,17640,36,0-15,0-8
0,10000,13.49,C,4,RENT,86000,26,0-15,11-13.5
0,28000,11.71,B,5,MORTGAGE,118075,41,0-15,11-13.5
0,11200,NA,B,5,RENT,48000,31,0-15,Missing
0,10000,14.27,C,3,RENT,65000,30,0-15,13.5+
0,9450,14.27,C,7,RENT,28800,32,0-15,13.5+
0,21650,12.69,B,6,MORTGAGE,62361,26,0-15,11-13.5
0,9000,10.65,B,17,RENT,45000,23,15-30,11-Aug
0,6000,10.65,B,2,RENT,40000,25,0-15,11-Aug
0,5600,7.9,A,1,RENT,25000,27,0-15,0-8
0,7000,10.65,B,23,RENT,85000,30,15-30,11-Aug
0,6000,10.65,B,0,RENT,55000,25,0-15,11-Aug
0,12000,7.9,A,5,RENT,110000,24,0-15,0-8
0,13650,10.65,B,5,RENT,44000,27,0-15,11-Aug
0,12000,13.49,C,4,RENT,42000,23,0-15,11-13.5
1,2300,NA,A,0,MORTGAGE,78000,24,0-15,Missing
0,8875,10.65,B,0,RENT,19240,25,0-15,11-Aug
0,9000,7.9,A,2,RENT,52800,24,0-15,0-8
0,7600,NA,A,9,OWN,75000,35,0-15,Missing
0,6000,13.49,C,2,MORTGAGE,60000,29,0-15,11-13.5
0,7200,9.91,B,4,OWN,53000,25,0-15,11-Aug
0,8000,10.65,B,0,RENT,46330,23,0-15,11-Aug
0,19000,7.51,A,36,MORTGAGE,95000,23,30-45,0-8
0,14400,NA,C,13,RENT,58977,23,0-15,Missing
0,8400,12.69,B,1,RENT,75000,24,0-15,11-13.5
0,7500,12.69,B,2,RENT,27000,27,0-15,11-13.5
0,10000,7.51,A,2,MORTGAGE,69077,22,0-15,0-8
0,12000,12.69,B,13,RENT,2.00E+05,24,0-15,11-13.5
0,5000,12.69,B,1,MORTGAGE,110000,26,0-15,11-13.5
0,21000,16.29,D,2,RENT,63500,33,0-15,13.5+
0,24000,8.9,A,2,MORTGAGE,70000,23,0-15,11-Aug
0,6000,13.49,C,0,RENT,30000,24,0-15,11-13.5
0,4800,6.03,A,2,RENT,54996,30,0-15,0-8
1,5000,20.89,F,5,RENT,21000,21,0-15,13.5+
0,5850,NA,C,1,RENT,38000,27,0-15,Missing
0,4750,NA,A,2,OWN,48000,33,0-15,Missing
0,5275,NA,A,5,OWN,50000,27,0-15,Missing
0,9175,12.69,B,0,RENT,28500,34,0-15,11-13.5
0,9600,16.77,D,5,RENT,37000,25,0-15,13.5+
0,22500,14.27,C,7,RENT,70000,23,0-15,13.5+
0,12000,6.03,A,NA,OWN,40000,24,Missing,0-8
0,15000,17.27,D,NA,OWN,57000,38,Missing,13.5+
0,19400,12.69,B,0,RENT,50000,23,0-15,11-13.5
1,10000,15.27,C,0,RENT,42000,22,0-15,13.5+
0,10000,15.27,C,1,OWN,53000,35,0-15,13.5+
0,4800,10.65,B,6,RENT,22000,31,0-15,11-Aug
1,18200,11.71,B,14,RENT,42000,22,0-15,11-13.5
0,6400,12.69,B,3,RENT,35000,21,0-15,11-13.5
0,2500,15.27,C,6,RENT,40000,24,0-15,13.5+
0,6300,9.91,B,22,RENT,49000,32,15-30,11-Aug
0,4400,11.71,B,5,RENT,38000,23,0-15,11-13.5
0,6000,12.69,B,8,MORTGAGE,118000,31,0-15,11-13.5
0,18000,7.9,A,21,MORTGAGE,60000,24,15-30,0-8
0,10000,12.69,B,4,MORTGAGE,44000,22,0-15,11-13.5
0,34000,17.58,D,4,RENT,65000,22,0-15,13.5+
1,11100,NA,C,6,RENT,45000,27,0-15,Missing
0,5000,11.71,B,0,OWN,20000,23,0-15,11-13.5
0,10625,11.71,B,0,RENT,25000,23,0-15,11-13.5
1,18500,7.51,A,1,RENT,112000,31,0-15,0-8
0,3600,12.42,B,5,MORTGAGE,30000,25,0-15,11-13.5
1,8500,15.96,C,NA,RENT,27050,28,Missing,13.5+
0,12000,8.9,A,5,MORTGAGE,35000,36,0-15,11-Aug
0,11700,11.71,B,6,RENT,30000,26,0-15,11-13.5
0,15000,14.27,C,2,RENT,70000,32,0-15,13.5+
0,13000,9.91,B,11,MORTGAGE,105000,24,0-15,11-Aug
1,9500,12.69,B,5,MORTGAGE,52000,23,0-15,11-13.5
0,20000,13.49,C,6,MORTGAGE,47000,31,0-15,11-13.5
0,6000,8.9,A,5,RENT,24000,26,0-15,11-Aug
0,13000,NA,D,6,RENT,67000,38,0-15,Missing
0,14400,NA,A,4,RENT,50000,24,0-15,Missing
0,5000,7.9,A,5,MORTGAGE,48996,22,0-15,0-8
0,25000,11.71,B,26,RENT,70000,27,15-30,11-13.5
1,5000,7.51,A,NA,RENT,84855,29,Missing,0-8
0,5200,14.65,C,11,RENT,32160,25,0-15,13.5+
0,6000,13.49,C,8,MORTGAGE,50000,31,0-15,11-13.5
1,4000,18.64,E,11,RENT,47000,28,0-15,13.5+
1,15000,12.69,B,4,RENT,62000,23,0-15,11-13.5
0,8000,11.71,B,2,RENT,115000,25,0-15,11-13.5
1,16500,NA,D,26,MORTGAGE,64000,23,15-30,Missing
1,4000,15.27,C,NA,OWN,25000,23,Missing,13.5+
0,12000,9.91,B,29,RENT,40100,23,15-30,11-Aug
0,10200,6.03,A,50,MORTGAGE,75000,23,45+,0-8
0,12000,11.71,B,6,RENT,95000,23,0-15,11-13.5
1,3000,11.71,B,3,RENT,55000,27,0-15,11-13.5
1,3500,10.65,B,15,MORTGAGE,175000,30,0-15,11-Aug
0,11000,6.62,A,19,RENT,37000,23,15-30,0-8
0,17000,12.42,B,6,OWN,60500,25,0-15,11-13.5
0,15000,15.96,C,14,OWN,60000,28,0-15,13.5+
0,12000,7.51,A,7,RENT,52000,24,0-15,0-8
0,5000,14.65,C,NA,MORTGAGE,48000,28,Missing,13.5+
0,25850,7.9,A,17,MORTGAGE,60000,23,15-30,0-8
0,16400,15.96,C,6,OWN,140000,23,0-15,13.5+
0,12000,12.69,B,2,MORTGAGE,65000,24,0-15,11-13.5
0,9600,15.96,C,9,MORTGAGE,47000,24,0-15,13.5+
0,8000,7.51,A,0,RENT,28000,21,0-15,0-8
0,4000,7.9,A,5,RENT,70000,21,0-15,0-8
0,1500,14.27,C,1,RENT,90000,40,0-15,13.5+
0,8000,12.42,B,2,RENT,30000,23,0-15,11-13.5
0,8000,10.65,B,5,RENT,38000,23,0-15,11-Aug
0,4000,8.9,A,11,MORTGAGE,50000,34,0-15,11-Aug
0,10000,NA,B,5,RENT,27000,23,0-15,Missing
0,10000,NA,B,2,RENT,40000,22,0-15,Missing
0,6000,8.9,A,1,RENT,28675.92,25,0-15,11-Aug
0,18000,7.9,A,43,MORTGAGE,72000,24,30-45,0-8
0,3300,11.71,B,2,RENT,90000,21,0-15,11-13.5
1,15000,15.27,C,3,RENT,70000,29,0-15,13.5+
0,6000,9.91,B,14,MORTGAGE,127000,25,0-15,11-Aug
0,4200,NA,C,6,RENT,55044.48,29,0-15,Missing
0,20000,14.65,C,4,MORTGAGE,90000,23,0-15,13.5+
0,10000,12.42,B,22,MORTGAGE,76500,28,15-30,11-13.5
0,12000,9.91,B,8,MORTGAGE,63000,45,0-15,11-Aug
0,8000,10.65,B,8,OWN,57000,21,0-15,11-Aug
1,7175,7.9,A,4,RENT,60000,37,0-15,0-8
0,15000,12.69,B,5,RENT,80000,23,0-15,11-13.5
0,12000,12.69,B,10,RENT,47840,23,0-15,11-13.5
0,15000,6.03,A,3,OWN,130000,27,0-15,0-8
0,12500,11.71,B,5,RENT,80000,29,0-15,11-13.5
0,15000,13.49,C,10,RENT,60000,46,0-15,11-13.5
0,16750,17.58,D,0,RENT,48000,26,0-15,13.5+
